,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag
155,-45,5837,5837,87.72606342021628,88.29311987606985,88.29311987606985,75.31283670101755,-33.43840376174373,7.920863248332877,-0.00847040902303418,2015-12-25,2015-12-25,0 days,
156,-47,5839,5854,83.62653635787306,72.94658566630018,89.11305604164205,74.79007367314799,494.5987457687894,7.358936735136142,0.12583777862704681,2015-12-27,2016-01-11,15 days,
157,-61,5856,5873,66.51145528914262,59.164837666240146,74.42894763220627,59.164837666240146,440.4774211267724,7.666253870278349,0.10856688217925428,2016-01-13,2016-01-30,17 days,
158,55,5966,5972,75.11618808912979,82.15051641858894,69.84377747984156,81.45858801851712,378.23838937232836,8.64966874792453,0.09155232447087686,2016-05-02,2016-05-08,6 days,
159,50,5977,5982,83.38305046255404,92.48379511229288,77.71725169431598,92.48379511229288,446.2438902081998,8.793342278742346,0.1070346761680543,2016-05-13,2016-05-18,5 days,
160,44,5985,6003,96.3869847571414,92.84155975163233,92.84155975163233,109.80665860472651,-164.3247562007853,8.326055958386045,-0.038746450668912975,2016-05-21,2016-06-08,18 days,
161,40,6020,6030,103.41251743511103,97.8259001875883,,114.41038565029169,-231.51422660581696,8.049536704907974,-0.055968617810480924,2016-06-25,2016-07-05,10 days,
162,34,6061,6078,123.58423145676257,115.11976278175175,,135.43076133929705,-295.9078707544774,8.115935804109487,-0.07042300272987696,2016-08-05,2016-08-22,17 days,
163,-38,6101,6119,106.93454068670157,95.74862573971485,111.62417673203036,95.74862573971485,417.3628076612913,7.701960324203824,0.102709860724414,2016-09-14,2016-10-02,18 days,
164,-53,6161,6177,79.45437042117842,68.42000336122996,81.94871301977545,68.86811185069158,576.984112366801,7.837341810467644,0.13701565601058846,2016-11-13,2016-11-29,16 days,
165,-60,6178,6178,71.11918035922554,71.11918035922554,,61.83698173104564,-8.534301643107066,8.534301643107066,-0.002,2016-11-30,2016-11-30,0 days,
166,-59,6179,6180,72.56909715964777,74.22661546484534,,64.46127078034128,-106.45452705150171,8.660947044845093,-0.024863393489003637,2016-12-01,2016-12-02,1 days,
167,50,6276,6283,85.38604861046389,90.34158768363908,80.33057806434653,90.24249478667696,238.99057184405427,8.786381814705148,0.05597883395081159,2017-03-08,2017-03-15,7 days,
168,48,6284,6286,89.73409925776481,86.90095026364449,86.90095026364449,99.45731016869978,-144.4696340948031,8.478482377027646,-0.03354114064260017,2017-03-16,2017-03-18,2 days,
169,46,6289,6314,92.40027507557575,103.77774436195091,88.36836289975723,103.00598904544117,514.339398279131,9.024188894126226,0.1210092855004194,2017-03-21,2017-04-15,25 days,
170,35,6324,6326,122.97549279025067,118.21390506586027,118.21390506586027,138.98783109650705,-175.09719927862773,8.441628924963883,-0.04068109026226338,2017-04-25,2017-04-27,2 days,
171,34,6332,6359,126.59397710474794,118.47166622465534,,141.47897458473636,-284.490801796348,8.332231873199712,-0.0660961659850418,2017-05-03,2017-05-30,27 days,
172,30,6387,6390,142.8195475515597,141.67252296258613,141.67252296258613,163.62629069668557,-42.94549978463175,8.534762115424375,-0.01002325440760085,2017-06-27,2017-06-30,3 days,
173,34,6412,6412,124.45901382069212,124.45901382069212,,142.5714118042772,-8.463212939807065,8.463212939807065,-0.002,2017-07-22,2017-07-22,0 days,
174,-34,6413,6432,125.43108781703586,108.94942847480449,129.9653347785546,112.27147406273414,552.4074800819438,7.968937553922572,0.12953151494340184,2017-07-23,2017-08-11,19 days,
175,-46,6444,6454,94.44275658226861,77.25069053646163,99.61156436564056,77.44982331307925,782.9371395396596,7.897898567461592,0.18021893064781402,2017-08-23,2017-09-02,10 days,
176,-60,6455,6467,74.70618370017652,64.59777469420757,81.72595464496855,65.3187461985371,598.146302854474,8.358237503663045,0.13344417495055383,2017-09-03,2017-09-15,12 days,
177,-105,6557,6558,43.53625572079279,44.531312719252654,,38.42461582329922,-113.72807952449068,9.247094686204772,-0.024878679825987366,2017-12-14,2017-12-15,1 days,
178,-89,6584,6584,50.97765868494897,51.24588446816517,51.24588446816517,43.22181540583418,-32.96999004686916,9.097895340627158,-0.007266895654403426,2018-01-10,2018-01-10,0 days,
179,-89,6585,6614,51.018785150290235,53.85097755814959,,44.55561421718359,-261.3985331805335,9.333408881051144,-0.05756824984985137,2018-01-11,2018-02-09,29 days,
180,-82,6627,6650,55.089151796984574,55.90873384394289,55.90873384394289,45.5719487399647,-76.30755447313803,9.101826622556052,-0.016892253778541182,2018-02-22,2018-03-17,23 days,
181,64,6723,6723,69.98750773616594,69.98750773616594,,82.35302169894321,-8.95840099022924,8.95840099022924,-0.002,2018-05-29,2018-05-29,0 days,
182,65,6724,6738,69.08549733401264,83.04653375220231,65.87814796107247,79.29784793836511,897.5787851617242,9.888582020603971,0.19988137771290176,2018-05-30,2018-06-13,14 days,
183,-76,6756,6758,60.60922229498333,64.54288339704267,,51.29699302252427,-308.46980378910376,9.511560032593977,-0.06696692440627665,2018-07-01,2018-07-03,2 days,
184,70,6764,6764,65.29512101611158,65.29512101611158,,77.35354279963218,-9.14131694225562,9.14131694225562,-0.002,2018-07-09,2018-07-09,0 days,
185,69,6765,6809,66.07532992495925,61.627297465223734,,74.57585771963764,-315.72572101167316,8.811481289922625,-0.06925027982943541,2018-07-10,2018-08-23,44 days,
186,-92,6820,6821,49.16938002612574,51.25364469747467,,39.18659981640342,-200.99126803867307,9.238918274571237,-0.04443187396122792,2018-09-03,2018-09-04,1 days,
187,-94,6827,6838,47.75026266656745,40.38343709215487,51.09067987574001,40.38343709215487,684.1970362174626,8.284567777319898,0.15243249917764465,2018-09-10,2018-09-21,11 days,
188,-114,6839,6848,40.60401281610783,44.70840772856124,,35.58194793808676,-477.6266359617808,9.725615942092274,-0.10318456335763933,2018-09-22,2018-10-01,9 days,
189,-144,6889,6891,31.54355513921572,35.02035202355675,,27.830756914396,-510.2439539765472,9.585202631439236,-0.112332321955004,2018-11-11,2018-11-13,2 days,
190,140,6975,6978,31.984272217464163,34.785684959539374,30.69835900432341,34.785684959539374,382.84998988574904,9.347794004780496,0.08549960950510645,2019-02-05,2019-02-08,3 days,
191,136,6979,6979,33.203356671084514,33.203356671084514,,38.23197588339632,-9.031313014534987,9.031313014534987,-0.002,2019-02-09,2019-02-09,0 days,
192,136,6982,6985,33.31641134489199,31.636035128866883,,37.86966388871967,-237.36469809984564,8.833532720431208,-0.05238645436422298,2019-02-12,2019-02-15,3 days,
193,-138,6987,6987,32.45654739634823,32.51068952630468,32.51068952630468,26.2680757480273,-16.437092629316655,8.965478695326102,-0.0036698101441470796,2019-02-17,2019-02-17,0 days,
194,121,7003,7006,37.21315372732335,40.95541011572495,35.92360836464186,40.95541011572495,443.3546267715847,9.458396225008844,0.09846216881823257,2019-03-05,2019-03-08,3 days,
195,107,7007,7009,42.464203605001885,45.993287089163864,39.163320750368854,45.25773931316771,368.1469813010561,9.464951504275735,0.08102414978677579,2019-03-09,2019-03-11,2 days,
196,98,7011,7020,46.83906415412122,54.53224229232789,44.42388837559788,52.06004818733825,743.9970695125022,9.934388031752015,0.16208280350734222,2019-03-13,2019-03-22,9 days,
197,90,7021,7022,52.46118339186561,51.94169927277642,51.94169927277642,60.87593195736503,-56.149830157845074,9.396259439817783,-0.011892354716698413,2019-03-23,2019-03-24,1 days,
198,87,7024,7039,54.00990276164847,49.94227758035805,,58.22823061082025,-362.9272304620209,9.043839689754567,-0.07723726850688925,2019-03-26,2019-04-10,15 days,
199,80,7065,7072,58.271019168457414,56.51600111513499,,65.45063296239091,-149.58440588848129,9.182961622687392,-0.03208807912215404,2019-05-06,2019-05-13,7 days,
200,73,7076,7080,63.36122322896903,69.14793281682928,59.10226018083339,69.10405915865857,412.75663152245505,9.673168391343278,0.08923755167070895,2019-05-17,2019-05-21,4 days,
201,66,7081,7085,71.31931687274793,65.52814100847196,65.52814100847196,77.41824759168954,-391.2495392623746,9.031932220160513,-0.0831194630303921,2019-05-22,2019-05-26,4 days,
202,-85,7148,7189,54.257952919895224,43.784318496638626,55.8636501608874,44.03408764402829,881.9253329064054,8.333593070405376,0.19122712143523496,2019-07-28,2019-09-07,41 days,
203,-143,7253,7255,33.37060582985999,35.25149421205572,,28.569397498368016,-278.77999895998306,9.812960305993947,-0.05841999070011559,2019-11-10,2019-11-12,2 days,
204,-135,7298,7332,35.023008328723506,37.97082805731827,37.97082805731827,29.89331790090514,-407.80983127240904,9.854167912115638,-0.08625225841902746,2019-12-25,2020-01-28,34 days,
205,116,7336,7346,40.22275933904265,38.387766000164376,38.387766000164376,44.850943853478626,-221.97804824922818,9.118820939348016,-0.04757515137356632,2020-02-01,2020-02-11,10 days,
206,86,7380,7390,53.97234551311174,59.49021067621734,50.16875681843041,58.12968381296154,464.778624194799,9.7577798322823,0.10013280978502871,2020-03-16,2020-03-26,10 days,
207,83,7395,7395,56.2790692335629,56.2790692335629,,62.91037298249521,-9.34232549277144,9.34232549277144,-0.002,2020-03-31,2020-03-31,0 days,
208,76,7400,7413,61.34884704115255,69.25045045549952,59.500579455344095,69.04457711113092,590.5963128806238,9.925546609745558,0.12666911428078756,2020-04-05,2020-04-18,13 days,
209,64,7414,7429,74.01402605464851,66.31404347942755,,76.1905967397316,-501.77988126432217,8.980996450180868,-0.10593006572789478,2020-04-19,2020-05-04,15 days,
210,62,7450,7456,75.42003569160457,72.06814635220944,72.06814635220944,86.71191081113017,-216.96140632921444,9.144267286716468,-0.04639851319811137,2020-05-25,2020-05-31,6 days,
211,-92,7537,7551,50.981236579331885,57.203552163027226,,47.3218488398665,-582.4060342642683,9.953000564297039,-0.1241731428500525,2020-08-20,2020-09-03,14 days,
212,-114,7577,7605,40.195099853173005,33.79347268581819,43.02455649662359,34.111379096644704,721.3507998090042,8.434697269444996,0.15742313411161538,2020-09-29,2020-10-27,28 days,
213,-168,7616,7627,27.991337707776673,29.609725456173148,29.609725456173148,23.80196120938897,-281.56612034215146,9.676978611543571,-0.05987526673635173,2020-11-07,2020-11-18,11 days,
214,156,7726,7727,29.872039778262835,28.68176128788758,,34.07556157625038,-194.81783746485942,9.134392966319465,-0.04180606013889116,2021-02-25,2021-02-26,1 days,
215,150,7733,7740,30.91776957817064,34.69810821851444,29.31289836820303,34.69810821851444,557.2084143820678,9.842381669502764,0.1201484716792082,2021-03-04,2021-03-11,7 days,
216,137,7742,7749,34.44740079037452,39.67677053247844,33.247506630369266,38.70864484404639,706.2686431970061,10.155011471230857,0.1496555749489689,2021-03-13,2021-03-20,7 days,
217,121,7750,7761,39.69907182559162,43.77845616328781,37.704616018249915,43.77845616328781,483.5047239745837,10.10078088665441,0.10065491775884244,2021-03-21,2021-04-01,11 days,
218,116,7762,7766,42.243281878046034,48.72741825685286,41.159114135768405,48.72741825685286,741.6072187259433,10.55260121564827,0.15134159550218265,2021-04-02,2021-04-06,4 days,
219,107,7767,7776,46.901951890082906,55.70538329668331,46.14081718353423,54.916110965059815,930.9881756412591,10.978984864983985,0.185510916300551,2021-04-07,2021-04-16,9 days,
220,94,7777,7789,54.50025296672425,62.21193692372685,53.11389889733637,62.21193692372685,713.9273461085426,10.970945849702403,0.13935663329396575,2021-04-17,2021-04-29,12 days,
221,84,7790,7793,62.663517100770285,59.71306631525616,,67.80106498148506,-258.117498990133,10.279633006946222,-0.049036943840683044,2021-04-30,2021-05-03,3 days,
222,79,7837,7858,65.66484686258373,59.75794417437929,,71.39062356558865,-476.5537128600708,9.90840049192008,-0.0918653703992518,2021-06-16,2021-07-07,21 days,
223,73,7876,7881,70.39858232620155,67.19193225526016,,81.74162124229366,-244.1295627431684,10.044107564446705,-0.047504374023142365,2021-07-25,2021-07-30,5 days,
224,-94,7903,7999,54.18991415867936,61.277776358057714,,47.493755406320275,-677.1130096501388,10.853962908573285,-0.1329275013944891,2021-08-21,2021-11-25,96 days,
225,82,8000,8018,61.1316290326432,68.56357805585066,58.48139748515806,68.5440046860062,598.784812921755,10.635006981256495,0.11945132056303764,2021-11-26,2021-12-14,18 days,
226,-91,8025,8045,56.050494347670536,60.253540396416454,,46.50916314355078,-393.0608575975904,10.583667161711915,-0.07706176606932143,2021-12-21,2022-01-10,20 days,
227,84,8046,8048,59.46340158326122,56.617165646728914,,68.37176514266187,-248.83458631603318,9.750767647319172,-0.04981747469684249,2022-01-11,2022-01-13,2 days,
228,-95,8063,8066,52.542843028168164,53.36923460155708,,46.52159809037792,-88.5688468467711,10.061647374823899,-0.017743684910975204,2022-01-28,2022-01-31,3 days,
229,88,8072,8074,56.61691921933337,53.21202111954952,,63.498579400599766,-309.2959795308005,9.664946749821695,-0.062079093821878914,2022-02-06,2022-02-08,2 days,
230,-87,8091,8095,56.80915546673612,60.95400033628594,,48.416482300612714,-370.84689820569673,10.24539455486292,-0.07503382140311435,2022-02-25,2022-03-01,4 days,
231,-95,8118,8125,51.548097006357935,54.63642902439399,,44.463412601231504,-303.47907168634674,10.087529972921434,-0.061971570816140915,2022-03-24,2022-03-31,7 days,
232,84,8132,8142,57.70894940411903,54.57382274234684,54.57382274234684,62.957461693222335,-272.7823924491671,9.431752860303135,-0.056272198115720116,2022-04-07,2022-04-17,10 days,
233,71,8169,8177,67.50384597112503,76.82870440174281,64.54037228866179,76.12603998092726,651.8173374973888,10.247611076473618,0.13600004189645593,2022-05-14,2022-05-22,8 days,
234,62,8178,8180,78.58378201672284,72.43588345894284,,88.25015304044163,-390.532929841851,9.36321925949127,-0.08015544762041654,2022-05-23,2022-05-25,2 days,
235,57,8200,8200,84.36481436614906,84.36481436614906,,102.75987008749142,-9.617588837740994,9.617588837740994,-0.002,2022-06-14,2022-06-14,0 days,
236,56,8202,8207,86.09612613360682,80.75128580333244,,99.90951683100047,-308.65451356383386,9.343455068468598,-0.06401783668707815,2022-06-16,2022-06-21,5 days,
237,71,8405,8405,67.391535677379,67.391535677379,,79.05320715183127,-9.569598066187819,9.569598066187819,-0.002,2023-01-05,2023-01-05,0 days,
238,67,8406,8430,71.20835048288906,63.76819523657863,,76.18148111436807,-507.5338300660033,9.043428563204337,-0.10637982400463214,2023-01-06,2023-01-30,24 days,
239,62,8483,8497,75.20569767766543,86.95203377346942,73.32670818087894,86.42613505387838,718.2190585898775,10.05377934997036,0.15403325442180069,2023-03-24,2023-04-07,14 days,
240,57,8498,8511,83.94735302963949,98.29693244941302,82.80178631722822,97.8240056600173,807.5381026547855,10.387924272305993,0.16876452470505388,2023-04-08,2023-04-21,13 days,
241,48,8515,8526,101.37555946392041,96.52422889961848,,109.76637370510487,-242.3630569279426,9.499189841449866,-0.04980717620071429,2023-04-25,2023-05-06,11 days,
242,38,8558,8582,126.27455457023113,120.7066494750882,,139.6190173161724,-220.9656793691536,9.385285753722135,-0.04604954908753324,2023-06-07,2023-07-01,24 days,
243,-49,8656,8660,97.75074422442074,106.46400205827679,,86.15734512041519,-436.95615642679854,10.00652256785218,-0.09122664641473822,2023-09-13,2023-09-17,4 days,
