Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,RSI_14,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,SMA_20,SMA_50,EMA_12,EMA_26,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_14,CCI_14,ATR_14,OBV,AD
2024-01-18 00:00:00-05:00,463.94153240644374,466.9267352108962,462.3853092838849,466.36883544921875,91856200,0.0,0.0,0.0,62.262707865406206,4.086225692548567,4.903286743000762,-0.8170610504521951,457.49270629484363,463.541682434082,469.5906585733204,0.7336885573739995,0.7336885573739995,463.541682434082,450.9833728027344,463.8464757097978,459.76025001724923,82.6621177601898,66.88543496105329,-17.337882239810202,57.558422664748356,4.095376292644323,1179911900,1016839451.8891642
2024-01-19 00:00:00-05:00,467.50418137026986,472.4664961487431,466.417773331442,472.1826477050781,110834500,0.0,0.0,0.0,68.66776135941456,4.4485360853166185,4.812336611463934,-0.3638005261473154,456.79429953985084,463.91312103271486,471.03194252557887,1.0808213255981158,1.0808213255981158,463.91312103271486,451.93275573730466,465.1289637090717,460.68042762375507,98.21971302744103,76.3442423798923,-1.7802869725589678,179.34103902311287,4.238396607421467,1290746400,1117271689.699401
2024-01-22 00:00:00-05:00,473.7291023475349,474.9133922471176,472.5252181536667,473.1809997558594,75844900,0.0,0.0,0.0,69.62127937307818,4.761342555663703,4.802137800303888,-0.04079524464018558,456.9509599484773,464.6564880371094,472.3620161257415,1.053142602343253,1.053142602343253,464.6564880371094,452.8779309082031,466.3677384855006,461.6063959298369,90.58014798700933,90.48732625821339,-9.419852012990674,222.27399823957026,4.1307071741798955,1366591300,1083080109.8459847
2024-01-23 00:00:00-05:00,473.7291139705338,474.80572488601405,472.63290876028725,474.56103515625,49945300,0.0,0.0,0.0,70.93788552919577,5.062246830118738,4.854159606266858,0.20808722385188005,456.48909965424247,465.25157318115237,474.01404670806227,1.0312119886301458,1.0312119886301458,465.25157318115237,453.84446716308594,467.62824566561585,462.5659988354971,98.08406485917634,95.6279752912089,-1.9159351408236691,201.3057740681486,3.9908578135761026,1416536600,1121776319.952659
2024-01-24 00:00:00-05:00,477.44838331115716,478.3879835049079,474.58062686260826,475.0798034667969,81765000,0.0,0.0,0.0,71.43898952436813,5.281691846785293,4.939666054370545,0.3420257924147476,456.11906367522886,465.826106262207,475.5331488491852,0.9766486353425263,0.9766486353425263,465.826106262207,454.88786071777344,468.77463917348985,463.49294732670455,84.87029203155372,91.1781682925798,-15.12970796844628,201.06168247770387,3.979149994653372,1498301600,1061451483.7597617
2024-01-25 00:00:00-05:00,477.22324284414435,477.9377475814214,475.07978837101456,477.6636962890625,72525000,0.0,0.0,0.0,73.8569166310232,5.5995539870120865,5.071643640898854,0.5279103461132326,455.4424819320998,466.4319564819336,477.4214310317674,1.0110226042290065,1.0110226042290065,466.4319564819336,455.85094360351565,470.14218642203946,464.5426324350274,96.6875279051388,93.21396159862296,-3.3124720948612127,173.64894451073624,3.899064938635761,1570826600,1120067558.8836098
2024-01-26 00:00:00-05:00,477.23305420109756,478.7305541413174,476.2053692914894,477.056884765625,76641600,0.0,0.0,0.0,72.3087262871926,5.736372078060754,5.2045893283312346,0.5317827497295191,455.04028678108745,466.9653793334961,478.8904718859048,0.9231206335623184,0.9231206335623184,466.9653793334961,456.8100793457031,471.20598616720645,465.4696140891457,91.78680100035943,91.11487364568399,-8.213198999640563,147.7674766360367,3.8009306465780646,1494185000,1095114458.7310233
2024-01-29 00:00:00-05:00,477.3700541206398,480.98167658692427,476.82195156629274,480.8348388671875,61322800,0.0,0.0,0.0,75.72105275142852,6.079569233530492,5.379585309371087,0.6999839241594055,454.3143223676796,467.67889099121095,481.0434596147423,0.9921950063099132,0.9921950063099132,467.67889099121095,457.6782763671875,472.6873481210497,466.6077788875192,99.30383126532513,95.92605339027445,-0.6961687346748641,144.52046239519993,3.826558816153312,1555507800,1152107885.9598844
2024-01-30 00:00:00-05:00,480.1399445091589,481.1774265123715,479.69949107392625,480.46295166015625,58618400,0.0,0.0,0.0,74.74465442786733,6.249506837585216,5.553569615013912,0.6959372225713034,454.027546094814,468.4413436889648,482.85514128311564,0.917017371468774,0.917017371468774,468.4413436889648,458.52051513671876,473.8835948193738,467.6340879817886,96.64376870431981,95.91146699000144,-3.3562312956801823,130.00077077010312,3.6588000034598775,1496889400,1154050775.5314288
2024-01-31 00:00:00-05:00,478.2411436229909,478.6913643297399,472.60348309923063,472.6230773925781,126011100,0.0,0.0,0.0,57.81845641861815,5.686026308447083,5.5800609537005466,0.10596535474653646,454.6783093512979,468.9419799804688,483.20565060963963,0.6290375215402507,0.6290375215402507,468.9419799804688,459.19523254394534,473.68966906140525,468.00364275295817,59.81611649310254,85.25457215424916,-40.18388350689746,61.37460055303308,3.9588477575645733,1370878300,1028850827.5118803
2024-02-01 00:00:00-05:00,474.33593304245267,478.8382299805873,473.5235464242378,478.8088684082031,91891600,0.0,0.0,0.0,64.62526191563066,5.67320835314996,5.598690433590429,0.07451791955953091,455.852082095153,469.94080352783203,484.0295249605111,0.8147221315555808,0.8147221315555808,469.94080352783203,459.98274780273437,474.47723819168186,468.8040298385319,88.87374578657385,81.77787699466539,-11.126254213426156,77.9007144048747,4.120012388310616,1462769900,1119727096.3689096
2024-02-02 00:00:00-05:00,479.24930834520416,485.5133595788127,478.9067367427997,483.8494873046875,99228200,0.0,0.0,0.0,69.01329216864663,6.000614501247583,5.67907524712186,0.3215392541257227,457.1772864851155,471.2655548095703,485.3538231340251,0.9466103358236606,0.9466103358236606,471.2655548095703,460.8034240722656,475.9191226706058,469.91850816935823,93.50657206438156,80.73214478135264,-6.49342793561844,124.29456001045308,4.304618015617684,1561998100,1168974222.8644965
2024-02-05 00:00:00-05:00,483.2132736155175,483.87882248887064,479.8169790887864,482.0876770019531,75757100,0.0,0.0,0.0,65.93471205604487,6.048202946390859,5.75290078697566,0.2953021594151988,459.024884441881,472.4708938598633,485.91690327784556,0.8576073332668,0.8576073332668,472.4708938598633,461.60816467285156,476.86813102927465,470.8199280828838,86.63093117839432,89.67041634311659,-13.36906882160568,106.49666064013475,4.287276971651008,1486241000,1177918314.876968
2024-02-06 00:00:00-05:00,483.0370846023235,483.82010964884154,481.59830781553234,483.4873352050781,55918600,0.0,0.0,0.0,67.18701940132382,6.12821559686472,5.827963748953472,0.30025184791124815,459.67802884116344,473.41931304931643,487.1605972574694,0.8663421119617091,0.8663421119617091,473.41931304931643,462.4067810058594,477.8864701332444,471.7582545363797,91.23996900776847,90.4591574168481,-8.760030992231536,108.98028202836669,4.139743033198021,1542159600,1217086293.1679983
2024-02-07 00:00:00-05:00,485.74822431170406,487.94063451559543,484.8379559062056,487.519775390625,70556500,0.0,0.0,0.0,70.54646014411841,6.442742496261246,5.950919498415027,0.49182299784621897,460.3036637391502,474.60458984375,488.9055159483498,0.9515506706492575,0.9515506706492575,474.60458984375,463.2805877685547,479.3685170959183,472.9257745996571,98.04459490134936,91.9718316958374,-1.9554050986506315,139.21759004871444,4.162139910149399,1612716100,1268501689.2450135
2024-02-08 00:00:00-05:00,487.5198097885674,488.1168383750432,486.6976559040994,487.7351379394531,52343600,0.0,0.0,0.0,70.71888341079273,6.632925056706313,6.087320610073284,0.5456044466330283,460.7993126114771,475.6694808959961,490.53964918051514,0.9057000839734367,0.9057000839734367,475.6694808959961,464.17468811035155,480.65568953338527,474.02276447667896,97.55188729477428,95.61215040129736,-2.4481127052257294,133.40167181092738,3.966214378777569,1665059700,1292688832.511067
2024-02-09 00:00:00-05:00,488.2440989985779,490.99440919073515,487.9015274006516,490.5539855957031,63979400,0.0,0.0,0.0,72.95089942365391,6.931204937818961,6.25609747562242,0.6751074621965412,461.3388214889095,476.8855895996094,492.43235771030925,0.939589627206398,0.939589627206398,476.8855895996094,465.1163916015625,482.1785043122034,475.24729937438445,97.60521252251958,97.73389823954774,-2.3947874774804214,144.23470961559133,3.915718441099316,1729039100,1338447014.0692
2024-02-12 00:00:00-05:00,490.5246201484485,492.8051152852079,489.6143516538678,490.3386535644531,56502300,0.0,0.0,0.0,72.49628091270901,7.0687344269348955,6.418624865884916,0.6501095610499794,462.23504477049585,478.0747817993164,493.9145188281369,0.8871235912194287,0.8871235912194287,478.0747817993164,466.0600274658203,483.4339118894726,476.3651774625377,87.79077998228865,94.31595993319418,-12.20922001771134,139.14561207540447,3.863935954687942,1672536800,1307596707.4920268
2024-02-13 00:00:00-05:00,484.02562800453546,486.53124834920015,480.29655905918094,483.5851745605469,113099200,0.0,0.0,0.0,59.890302207236935,6.5571910072476385,6.446338094157461,0.1108529130901772,464.2323868517279,479.01194458007814,493.7915023084284,0.6547147101599777,0.6547147101599777,479.01194458007814,466.8336962890625,483.4571830696379,476.89999206239025,54.36041682284995,79.91880310921938,-45.63958317715005,53.9126705928201,4.305232994015388,1559437600,1313810520.5422537
2024-02-14 00:00:00-05:00,486.23766865675526,488.4692378749702,483.89842042163974,487.9798583984375,68387800,0.0,0.0,0.0,64.24700590749589,6.432256371971107,6.443521749720191,-0.011265377749084315,467.1921161953379,480.2980361938477,493.40395619235744,0.7930668814346227,0.7930668814346227,480.2980361938477,467.64261840820313,484.15297927406857,477.72072290209746,76.11451964698288,72.75523881737384,-23.88548035301711,84.38456307053173,4.346578016901669,1627825400,1367554294.126
2024-02-15 00:00:00-05:00,488.6845761555904,491.5327683522928,488.20496394750006,491.3468017578125,61683000,0.0,0.0,0.0,67.18762739695255,6.529659118049665,6.460749223386086,0.06890989466357844,469.2531690804568,481.5469345092773,493.8406999380978,0.8985706130995945,0.8985706130995945,481.5469345092773,468.5658654785156,485.25972119464456,478.7300620765949,92.78120938956779,74.41871528646688,-7.2187906104322055,118.63898605039856,4.289887440969785,1689508400,1422343272.692043
2024-02-16 00:00:00-05:00,491.0433562248227,492.18848742065717,488.1560054976972,488.8998718261719,75532900,0.0,0.0,0.0,63.12419561774825,6.336363051421358,6.43587198899314,-0.09950893757178214,470.4824941829048,482.382795715332,494.2830972477592,0.7738197890650692,0.7738197890650692,482.382795715332,469.4419287109375,485.81974436872565,479.4833813173043,80.66867358496515,83.18813420717196,-19.331326415034845,101.9348235489009,4.271501332540512,1613975500,1374677270.5854385
2024-02-20 00:00:00-05:00,487.14788265466376,487.82322868764055,483.9473517931204,486.2082824707031,71736700,0.0,0.0,0.0,58.90411039722052,5.897997317855584,6.328297054765629,-0.43029973691004564,471.81309325201534,483.0341598510742,494.2552264501331,0.6414358693805069,0.6414358693805069,483.0341598510742,470.30003234863284,485.87951946133757,479.981522143482,67.34505037130675,80.26497778194657,-32.65494962869324,46.1539782442558,4.320145525434153,1542238800,1386633479.3916295
2024-02-21 00:00:00-05:00,484.89675520486617,486.8053171690523,483.0762480894276,486.6487121582031,59293400,0.0,0.0,0.0,59.38261899714726,5.522468728818467,6.167131389576197,-0.6446626607577306,473.02226160597183,483.6385437011719,494.25482579637196,0.6417713108053249,0.6417713108053249,483.6385437011719,471.0992938232422,485.9978567993169,480.4753880704984,68.07104664876832,72.02825686834674,-31.928953351231677,33.396865692210746,4.277925779304903,1601532200,1440946739.1196141
2024-02-22 00:00:00-05:00,493.3042341074333,497.68905443070554,492.33524258081695,496.7200927734375,76402500,0.0,0.0,0.0,68.43388944825931,5.968732034590857,6.1274515185791305,-0.15871948398827307,473.424656137085,484.7205581665039,496.01646019592283,1.0311454798245476,1.0311454798245476,484.7205581665039,472.0615753173828,487.6474315645662,481.67869952997535,94.84109643246016,76.75239781751175,-5.158903567539831,163.5507327749191,4.760955528819011,1677934700,1489693768.5520551
2024-02-23 00:00:00-05:00,498.45250393209744,499.29425206696146,496.32861397511783,497.06268310546875,61321800,0.0,0.0,0.0,68.68948810678977,6.277677932727329,6.1574968014087705,0.12018113131855834,473.6763514631593,485.69050750732424,497.7046635514892,0.9732823327888999,0.9732823327888999,485.69050750732424,472.9958099365234,489.0959318016281,482.8182538689008,88.54270326244715,83.81828211455854,-11.457296737552847,170.27205881730848,4.632718569035055,1739256500,1458729307.5148609
2024-02-26 00:00:00-05:00,497.50311808383964,497.9435715199019,495.11494406872197,495.2421875,50386700,0.0,0.0,0.0,65.6475174555587,6.302964352395406,6.186590311606098,0.11637404078930835,474.5842858496831,486.59977264404296,498.6152594384028,0.8596364843084782,0.8596364843084782,486.59977264404296,473.85249755859377,490.04150960137764,483.73854524898223,78.67075457371621,87.35151808954117,-21.329245426283784,135.30055307256788,4.503854917759691,1688869800,1412875814.3152845
2024-02-27 00:00:00-05:00,495.9371360194894,496.3873567404861,494.0285442573819,496.1622314453125,48854500,0.0,0.0,0.0,66.4560228345778,6.324340815266851,6.214140412338249,0.11020040292860145,474.9700193045415,487.3661422729492,499.76226524135694,0.8547919456260902,0.8547919456260902,487.3661422729492,474.6028118896484,490.98315911582915,484.6588183005623,83.51367915901031,83.57571233172455,-16.48632084098969,113.90019040121038,4.350637600998584,1737724300,1452404957.7540164
2024-02-28 00:00:00-05:00,494.5962317481148,496.0937317004776,494.2340957269231,495.5065002441406,56506600,0.0,0.0,0.0,65.27682741036483,6.216707454571122,6.214653820784823,0.0020536337862981924,475.66347893398057,488.1183197021484,500.5731604703163,0.7965987554363179,0.7965987554363179,488.1183197021484,475.3105725097656,491.67905775095403,485.4623502963829,80.0620432108806,80.74882564786904,-19.93795678911939,98.4052261235725,4.177601752240785,1681217700,1473224516.3302853
2024-02-29 00:00:00-05:00,497.27807451838515,498.9125852631045,494.6158489387993,497.287841796875,83924800,0.0,0.0,0.0,66.99038209655018,6.20363497441997,6.212450051511853,-0.008815077091883339,478.49637147661775,489.35155792236327,500.2067443681088,0.8655526284222509,0.8655526284222509,489.35155792236327,476.06911193847657,492.54194760417266,486.3383126297527,89.43866358265325,84.33812865084805,-10.561336417346752,110.00478075129934,4.186111364531103,1765142500,1493679622.0493977
2024-03-01 00:00:00-05:00,498.16871960912823,502.38713824254285,497.75762772536723,501.95648193359375,76844800,0.0,0.0,0.0,71.02603972032024,6.495123441339842,6.268984729477451,0.22613871186239187,479.46248604226565,490.5089385986328,501.555391155,1.0181547323245672,1.0181547323245672,490.5089385986328,476.86934448242187,493.9903375010067,487.49521405966686,98.05049788249347,89.18373489200911,-1.9495021175065268,147.17420961523106,4.2513388703265855,1841987300,1556227576.7102833
2024-03-04 00:00:00-05:00,501.1539275856768,503.27781758430046,501.1245361453111,501.41815185546875,49799300,0.0,0.0,0.0,69.96387805958544,6.606535385642189,6.336494860710399,0.2700405249317903,479.81714871646346,491.3873718261719,502.9575949358803,0.9334739241493177,0.9334739241493177,491.3873718261719,477.6026300048828,495.13307817092397,488.5265427852818,91.90790301236541,93.13235482583737,-8.092096987634589,141.91097174406747,4.101477625231071,1792188000,1520009275.9889631
2024-03-05 00:00:00-05:00,499.40192116874573,499.852171759294,494.1851494829937,496.40692138671875,72855600,0.0,0.0,0.0,60.84249945712926,6.218779516740653,6.312951791916451,-0.09417227517579718,481.1688945991303,492.1033340454102,503.0377734916901,0.6967904876355017,0.6967904876355017,492.1033340454102,478.3644952392578,495.329054050277,489.11027453353637,65.98830502092648,85.31556863859511,-34.011694979073525,66.52154585025708,4.325157964319925,1719332400,1504280158.7225745
2024-03-06 00:00:00-05:00,499.705327910019,501.1930605051688,497.62059661226607,498.9223327636719,68382400,0.0,0.0,0.0,63.420448408957,6.044772498335533,6.259315933200268,-0.21454343486473526,482.3094681812908,492.87508392333984,503.4406996653889,0.7861758835438806,0.7861758835438806,492.87508392333984,479.0897552490234,495.8818661600301,489.83709366169455,78.439869131287,78.77869238819297,-21.560130868713006,89.29257004337825,4.358085189614932,1787714800,1485732183.8523777
2024-03-07 00:00:00-05:00,502.24030642064287,504.93189312842094,498.98102288038933,503.87481689453125,58652100,0.0,0.0,0.0,67.90116410197011,6.2346258761397735,6.25437792178817,-0.01975204564839661,482.4047749881544,493.69283599853514,504.9808970089159,0.9510066381920026,0.9510066381920026,493.69283599853514,479.89546875,497.11155088841485,490.8769250122751,95.16337206244096,79.86384873821815,-4.836627937559046,120.74548716630261,4.476047702124513,1846366900,1523547082.4369278
2024-03-08 00:00:00-05:00,504.5111036412887,507.2124281294098,500.27306071329883,500.85052490234375,86532500,0.0,0.0,0.0,62.83913627556808,6.0710674704712915,6.217715831524794,-0.14664836105350254,482.9974883761644,494.3486053466797,505.6997223171949,0.7863999892060375,0.7863999892060375,494.3486053466797,480.60154541015623,497.6867776597885,491.6157101893172,73.64163170589804,82.41495763320866,-26.358368294101968,112.66099987832801,4.6519991102664005,1759834400,1451416304.364064
2024-03-11 00:00:00-04:00,499.6368656493673,501.007122167377,497.698912229313,500.41986083984375,62557200,0.0,0.0,0.0,62.128839009551626,5.83938249841799,6.142049164903434,-0.30266666648544405,483.33682621138865,494.8418991088867,506.34697200638476,0.7424131416051285,0.7424131416051285,494.8418991088867,481.2821740722656,498.1072519951816,492.26786949676364,71.85732258247172,80.22077545027024,-28.142677417528272,67.13286932308988,4.5560141693948015,1697277200,1491763653.7157927
2024-03-12 00:00:00-04:00,502.54378609464476,506.3903015326754,500.0087741731547,505.8030700683594,73114400,0.0,0.0,0.0,67.1302610268418,6.020747059928283,6.117788743908404,-0.09704168398012136,483.3697603937277,495.61511993408203,507.8604794744364,0.9159922826562648,0.9159922826562648,495.61511993408203,482.066943359375,499.29122400643973,493.27047694651145,90.52671584657554,78.6752233783151,-9.473284153424462,115.96050624896961,4.686407968689508,1770391600,1551422003.5398014
2024-03-13 00:00:00-04:00,506.12602292151917,506.30219236269954,503.56167926871893,505.0102233886719,55104100,0.0,0.0,0.0,65.75294771543524,6.030982271165726,6.100427449359869,-0.06944517819414298,485.10759093070266,496.6863723754883,508.26515382027395,0.8594441717756106,0.8594441717756106,496.6863723754883,482.86286987304686,500.17107006524463,494.1400877940789,83.2962368137185,81.89342508092193,-16.70376318628151,121.7605829448637,4.547415477638872,1715287500,1554570294.4629617
2024-03-14 00:00:00-04:00,505.9889848262863,506.1456197116887,500.9484120857823,504.0119323730469,110171800,0.0,0.0,0.0,63.97317338947398,5.8906364180834885,6.058469243104594,-0.16783282502110541,486.2154433279416,497.48797607421875,508.7605088204959,0.7893740229312142,0.7893740229312142,497.48797607421875,483.69090148925784,500.76197195875267,494.8713355406692,75.72418122437077,83.18237796155493,-24.275818775629233,96.13735841407411,4.593829202515124,1605115700,1574281142.4842024
2024-03-15 00:00:00-04:00,500.9241752239074,502.3870776145681,498.8722167963723,500.55108642578125,107646300,1.595,0.0,0.0,58.10168475059074,5.437470202147949,5.934269434913265,-0.4967992327653157,486.9683665129622,497.9481903076172,508.92801410227224,0.6185308692946023,0.6185308692946023,497.9481903076172,484.5252752685547,500.7295280306032,495.29205782845526,49.47360149491434,69.49800651100121,-50.52639850508566,44.35458586943094,4.6328210863836565,1497469400,1569469129.8919244
2024-03-18 00:00:00-04:00,504.64517575188347,506.09822050628367,503.11357022244954,503.5259094238281,88893300,0.0,0.0,0.0,61.38261319268151,5.257767791191952,5.798969106169003,-0.5412013149770507,488.2744406526383,498.6794921875,509.0845437223617,0.7328877094020352,0.7328877094020352,498.6794921875,485.44870422363283,501.1597405526378,495.90197276144585,71.70154407808073,65.63310893245529,-28.298455921919274,93.25924463731917,4.698129157392139,1586362700,1505137630.33363
2024-03-19 00:00:00-04:00,502.82889109663125,506.60879710530685,501.8176083387377,506.3240966796875,60755300,0.0,0.0,0.0,64.22074050805955,5.280274939301364,5.695230272795476,-0.4149553334941114,490.47656860992,499.6852828979492,508.89399718597844,0.8604636637694553,0.8604636637694553,499.6852828979492,486.4155682373047,501.95425687987625,496.6739819405749,93.18098987644927,71.4520451498148,-6.819010123550728,100.35503797839654,4.704776272333352,1647118000,1558672567.8677123
2024-03-20 00:00:00-04:00,506.3830838518504,511.1447906219439,505.7056393496241,511.00732421875,69594600,0.0,0.0,0.0,68.4058671072776,5.611325472254748,5.678449312687331,-0.06712384043258268,492.5059349164055,500.90321350097656,509.3004920855476,1.1016300766976155,1.1016300766976155,500.90321350097656,487.3453356933594,503.34703647047223,497.7357109982175,99.18944981165787,88.0239945887293,-0.8105501883421404,175.36249405705408,4.757231629475242,1716712600,1624749369.275713
2024-03-21 00:00:00-04:00,513.8643283108137,514.5711955635512,512.4112235285457,512.6959838867188,60256100,0.0,0.0,0.0,69.77856174148155,5.941456712643003,5.731050792678466,0.21040591996453717,492.0959587371651,501.70200805664064,511.30805737611615,1.0722423165051154,1.0722423165051154,501.70200805664064,488.3229705810547,504.7853360729717,498.8438793603287,90.80149397572056,94.39064455460924,-9.198506024279443,213.29894632993816,4.671991609141382,1776968700,1580381019.9873233
2024-03-22 00:00:00-04:00,512.6075524976269,513.0984524678242,511.48828618374193,511.7239685058594,79070800,0.0,0.0,0.0,67.94851100872265,6.054857947948278,5.795812223732429,0.2590457242158495,492.1438177053369,502.43507232666013,512.7263269479834,0.9513004740915109,0.9513004740915109,502.43507232666013,489.22870361328125,505.8528179857237,499.7979600377754,86.03345128113251,92.00813168950366,-13.966548718867493,166.4760452706437,4.453289800208592,1697897900,1524457630.2143419
2024-03-25 00:00:00-04:00,510.3396035020047,511.46869741749754,510.15305911399236,510.3101806640625,48512100,0.0,0.0,0.0,65.26729076257364,5.961923042953458,5.829034387576636,0.13288865537682248,492.9076439374621,503.18847198486327,513.4693000322644,0.8463587099387146,0.8463587099387146,503.18847198486327,490.11027099609373,506.53856609008346,500.57664304713,74.86215730939905,83.8990341887507,-25.13784269060095,126.50143407420175,4.247405485327051,1649385800,1487532751.9132695
2024-03-26 00:00:00-04:00,511.74361509656245,512.0872810647663,508.965164132004,509.36767578125,65463700,0.0,0.0,0.0,63.469248273829585,5.7459830778134915,5.812424125624007,-0.06644104781051574,493.76338409769437,503.84874420166017,513.934104305626,0.7736110323626253,0.7736110323626253,503.84874420166017,490.9665283203125,506.9738137348783,501.2278306570648,69.15936225571832,76.68499028208329,-30.840637744281672,106.50960421182576,4.167027731572427,1583922100,1438948561.8228686
2024-03-27 00:00:00-04:00,512.2148039784499,513.687503703601,510.03517722458776,513.648193359375,82999800,0.0,0.0,0.0,67.80698664092432,5.852783845513613,5.820496069601928,0.0322877759116853,494.5719930356224,504.7558288574219,514.9396646792213,0.9365920983780096,0.9365920983780096,504.7558288574219,491.9426538085938,508.00064136941626,502.14785752390264,94.52947662215223,79.51699872908988,-5.470523377847769,127.56852666429359,4.177942030913754,1666921900,1520161692.0235293
